01.107.03 	Qu’ainsi Indra, ainsi Varuṇa, ainsi Agni, ainsi Aryamaṇ, ainsi Savitr̥ nous crée(nt) satisfaction!/ Qu’ainsi Mitra, Varuṇa se montrent-magnifiques pour nous, (ainsi qu’) Aditi, le Fleuve, la Terre et aussi le Ciel!
01.108.01	Votre char très merveilleux, ô Indra et Agni, qui regarde en direction de tous les êtres,/ – arrivez sur ce (char), vous qui montez-toujours sur un même char; puis buvez du soma pressé!
01.108.02	Aussi grand qu'(est) cet univers entier, largement étendu en vastitude, profond,/ aussi grand soit à boire ce soma-ci, conformément à (votre) pensée à vous deux, ô Indra et Agni!
01.108.03	Oui, vous vous êtes fait pour un but-commun un nom heureux et pour un but-commun vous êtes les deux Vr̥trahaṇ./ Tels (étant), ô Indra et Agni, ayant pris place (ici) pour un but-commun, faites pleuvoir en vous, ô (dieux) mâles, du mâle soma!
01.108.04	Quand les feux sont enflammés, que vous avez été oints (tous deux), ayant la cuiller tenue (par l'officiant en votre honneur) et la litière jonchée,/ avec les soma forts (au goût) épandus tout autour, ô Indra et Agni, arrivez en ces parages pour (attester votre) bonne disposition-d'esprit!
01.108.05	Les exploits-virils que vous avez accomplis, ô Indra et Agni, les formes que (vous avez assumées) ainsi que les virilités,/ les amitiés antiques, propices, qui (se sont manifestées de) votre (part), – avec ces (choses) buvez du soma pressé!
01.108.06	Puisque j'ai dit, vous élisant en premier(s) (ô Indra et Agni), "ce soma-ci (est) pour nous à gagner-au-terme-d'un défi avec les Asura",/ arrivez donc ici pour (justifier) cette conviction (en sorte qu'elle soit) réelle, puis buvez du soma pressé!
01.108.07	Si vous vous enivrez, ô Indra et Agni, en votre propre demeure, si (vous le faites) chez un brahmáṇ ou chez un roi, ô (dieux) adorables,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.08	Que (vous soyez), ô Indra et Agni, chez les Yadu, chez les Turvaśa, que vous soyez chez les Anu, chez les Pūru,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.09	Que vous soyez, ô Indra et Agni, dans la terre la plus prochaine, dans la médiane et aussi dans la plus lointaine,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.10	Que vous soyez, ô Indra et Agni, dans la terre la plus lointaine, dans la médiane et aussi dans la plus prochaine,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.11	Que vous soyez au ciel, ô Indra et Agni, que (vous soyez) sur terre, que (vous soyez) dans les montagnes, dans les plantes, dans les eaux,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.12	Que vous vous enivriez, ô Indra et Agni, au lever du soleil (ou) au milieu du jour selon votre libre vocation,/ (partant) de là, ô (dieux) mâles, arrivez ici, puis buvez du soma pressé!
01.108.13	Ainsi, ô Indra et Agni, après avoir bu du (soma) pressé, conquérez tous les enjeux pour nous!/ Cela, que Varuṇa, Mitra, nous l'accordent-amplement, (ainsi qu') Aditi, l'Océan, la Terre et le Ciel!
01.109.01	Or, moi qui cherche le bonheur, j'ai regardé en pensée, ô Indra et Agni, (si j'avais) des parents ou des affines-par-naissance:/ il n'y a d'autre parenté-prévoyante pour moi que vous deux. Ainsi vous ai-je façonné une vision-poétique qui gagne(ra) le prix-de-victoire.
01.109.02	Oui, j'ai entendu (dire que) vous donnez plus abondamment qu'un gendre ou encore qu'un beau-frère:/ aussi engendré-je pour vous, ô Indra et Agni, un corps-de-louange nouveau en présentant le soma.
01.109.03	Tandis qu'ils disent-par-manière-de-dépréciation "puissions nous ne pas rompre les rênes!" (et) qu'ils se conforment aux pouvoirs des Pères,/ les mâles (officiants) s'enivrent pour Indra et Agni: car ces deux (divinités sont comme) deux pierres-presseuses dans le giron de Dhiṣaṇā.
01.109.04	C'est pour vous deux, ô Indra et Agni, pour (votre) ivresse (que) la divine Dhiṣaṇā presse le soma de grand cœur./ Vous deux, ô Aśvin's au bras réjouissant, aux belles mains, détrempez (le soma) dans les eaux avec le miel, mélangez (l'y)!
01.109.05	Vous deux, ô Indra et Agni, dans le partage de la richesse vous (êtes) les plus forts, ai-je entendu (dire; et aussi) quand il s'est agi de tuer Vr̥tra./ Vous deux, ayant pris place sur la litière pour ce sacrifice-ci, laissez vous enivrer de (soma) pressé, ô vous qui êtes en tête des populations!
01.109.06	(Les) laissant-en-arrière, vous-vous-mettez en avant des populations pour les défis de guerre, en avant de la terre et du ciel,/ en avant des fleuves, en avant des montagnes, par suite de (votre) grandeur, en avant de tous les êtres (que vous) outre(passez ainsi), ô Indra et Agni. 
01.109.07	Apportez (votre concours), employez-votre-force, ô (dieux) qui avez le foudre entre les bras, ô Indra et Agni, secondez nous selon vos pouvoirs!/ Voici en vérité ces rayons du soleil avec lesquels nos Pères étaient en communion.
01.109.08	O (dieux) briseurs de forteresses, employez-votre-force, ô (dieux) qui avez le foudre dans les mains, ô Indra et Agni, secondez nous dans les combats!/ Cela, que Varuṇa, Mitra, nous l'accordent-amplement, (ainsi qu') Aditi, l'Océan, la Terre et le Ciel!
01.110.01	Mon ouvrage (poétique avait été) tissé (auparavant déjà); ce (même ouvrage) est tissé (maintenant) de nouveau; l'intuition-poétique la plus savoureuse est récitée (en ce moment) pour (aboutir à) un hymne./ Voici l'océan (de soma qui est) ici, fait pour tous les dieux: buvez ensemble-à-satiété, ô R̥bhu's, du (soma) sur lequel est énoncé (le cri rituel) svāhā! 
01.110.02	Comme vous alliez de l'avant, cherchant votre récompense, (vous disant) "j'ai des amis, quels qu'ils (vaillent, soit) vers l'Ouest, (soit) vers l'Est",/ (enfin), ô fils de Sudhanvan, vous arrivâtes après une ample marche vers la maison de Savitar donneur-d'offrandes. 
01.110.03	Alors Savitar suscita (en don pour) vous l'immortalité quand vous vîntes chez Agohya, (vous) faisant entendre (par un cri d'appel)./ La-célèbre coupe, instrument-à-boire de l'asura (Tvaṣṭar, coupe) qui était une, vous l'avez rendue quadruple. 
01.110.04	Après avoir amuré avec effort (et) succès, (ces) officiants, bien qu'étant des mortels, atteignirent l'immortalité./ Les R̥bhu, fils de Sudhanvan, qui voient le soleil, furent en un an comblés d'intuitions (divines). 
01.110.05	Comme (on mesure) un champ, les R̥bhu ont mesuré avec un roseau la coupe unique qui s'ouvrait-béante,/ (ces dieux) invoqués-avec-louange, implorant la (faveur) suprême, recherchant le renom (qui est le lot) chez les immortels. 
01.110.06	Nous allons offrir-en-oblation un poème-inspire aux seigneurs de l'espace-médian, comme (on offre) le beurre-fondu avec la cuiller-sacrificielle./ Les R̥bhu qui, par (leur) action-efficace, ont suivi (l'exemple) du Père (que) voici ont gravi l'espace du ciel (à titre de) prix-de-victoire. 
01.110.07	Le R̥bhu (est) pour nous un plus nouvel Indra quant à la vigueur; le R̥bhu avec les Vāja (et) les Vasu (est lui-même) un Vasu (en tant que) donateur./ Avec votre assistance, ô dieux, puissions nous au jour aimé dominer les agressions de ceux qui ne pressent pas (le soma)! 
01.110.08	(En partant) de la peau (comme matière première), ô R̥bhu's, vous avez façonné-artistement la vache; vous avez fait se rejoindre la mère avec le veau./ O fils de Sudhanvan, grâce à votre habileté-à-œuvrer, ô seigneurs, vous avez fait (en sorte que) les deux parents décrépits (redevinssent) jeunes. 
01.110.09	Assiste nous avec les Vāja pour gagner le prix-de-victoire! O Indra qu'accompagnent les R̥bhu, fais éclater un bienfait merveilleux!/ Cela, que Varuṇa, Mitra, nous l'accordent-amplement, (ainsi qu') Aditi, l'Océan, la Terre et le Ciel!
01.111.01	Ils façonnèrent le char qui roule aisément, eux qui œuvrent avec science; ils façonnèrent les deux alezans que conduit Indra, riches en forces-mâles;/ ils façonnèrent pour les deux parents, (ces) R̥bhu, un âge jeune; ils façonnèrent pour le veau une mère (leur) tenant-compagnie. 
01.111.02	Façonnez nous (pareillement) pour le sacrifice la force-vitale propre aux R̥bhu; pour (notre) pouvoir-spirituel (et notre) pensée-agissante (façonnez) une jouissance consistant en progéniture!/ En sorte que nous résidions avec (notre) tribu ayant ses hommes-utiles au complet, veuillez conférer à notre troupe la force-d'Indra! 
01.111.03	Façonnez nous le gain, ô R̥bhu's, gain pour le char, gain pour le coursier, ô seigneurs!/ Veuillez nous donner-généreusement le gain propre au vainqueur, (et cela) pour tous les temps, (nous donner un héros) apte à dominer dans les batailles (l'ennemi) de même race (tout comme) l'allogène!
01.111.04	Indra le R̥bhukṣaṇ, je l'appelle à l'aide, (ainsi que) les R̥bhu, les Vāja, les Marut pour boire le soma,/ (et aussi) l'un et l'autre (de ces deux dieux), Varuṇa et Mitra, (et enfin) les deux Aśvin à présent: que ces (dieux) nous incitent au gain, à la vision-poétique, à être vainqueurs!
01.111.05	Que le R̥bhu aiguise (pour nous) le gain en sorte que (nous) remportions (l'enjeu); que Vāja nous assiste, lui qui vainc dans la compétition!/ Cela, que Varuṇa, Mitra, nous l'accordent-amplement, (ainsi qu') Aditi, l'Océan, la Terre et le Ciel!
01.113.01 	Voici qu'est arrivée la plus belle, la lumière des lumières; le signal éclatant est né, se diffusant. Comme la Nuit avait été mise en branle pour (répondre) à l'impulsion de Savitr̥, elle a de même cédé la place à l'Aurore.
01.113.02 	Rutilante avec son veau rutilant, radieuse, elle est arrivée. La Noire a cédé ses séjours. De même parenté, immortelles, se faisant suite, les deux (moitiés du) jour procèdent, effaçant (l'une l'autre) leur couleur. 
01.113.03 	Commun est le trajet des deux sœurs, illimité: elles le parcourent l'une après l'autre, avisées par le dieu. Elles ne se heurtent ni ne s'arrêtent, elles sont bien fixées, Nuit et Aurore de même cœur, (bien que) de forme diverse. 
01.113.04 	Guide lumineux des libéralités, elle s'est montrée: éclatante, elle nous a ouvert les portes. Après avoir poussé en avant le monde animé, elle nous a révélé les richesses: l'Aurore a éveillé toutes les créatures. 
01.113.05 	Celui qui couchait en travers, la généreuse (l'incite) à marcher, tel autre à querir la nourriture ou l'argent; à ceux qui ont faible vue, l'Aurore (fait) voir au loin: elle a éveillé toutes les créatures. 
01.113.06 	Tel à querir la domination, tel la gloire, tel la grandeur, tel autre à vaquer à ses affaires. Afin qu'ils considèrent les (modes d') existence divers, l'Aurore a éveillé toutes les créatures. 
01.113.07 	Cette Fille du ciel s'est fait voir, luisant au loin, jeune femme au blanc vêtement. Toi qui règnes sur tout le bien terrestre, Aurore bienheureuse, luis au loin pour nous aujourd'hui!
01.113.08 	Elle suit le troupeau des (Aurores) passées, elle est la première de celles qui viennent en succession continue, l'Aurore luisant au loin qui anime ce qui vit, (mais) ne réveille jamais celui qui est mort. 
01.113.09 	Aurore, que tu aies fait s'allumer le feu, que tu aies lui au loin par le regard du soleil, que tu aies éveillé les humains qui doivent sacrifier: c'est là un beau mérite que tu t'es acquis parmi les dieux. 
01.113.10 	A quelle distance est (le point où) elle se trouvera à mi-chemin de celles qui ont lui et de celles qui luiront dorénavant? Elle se conforme, elle mugissante, aux premières; (mais) elle va complaisamment avec les autres, elle prévoyante. 
01.113.11 	Ils s'en sont allés les mortels qui virent la toute première Aurore qui luisait. C'est de nous à présent qu'elle se laisse contempler. Et voici qu'arrivent ceux qui la verront dans les temps à venir. 
01.113.12 	Refoulant l'hostilité, gardant l'Ordre, née dans l'Ordre, riche de faveurs, suscitant les libéralités, bonne en présages, portant l'invite aux dieux: ici même aujourd'hui, Aurore, luis au loin, toi qui es la plus belle de toutes. 
01.113.13 	Sans cesse dans le passé l'Aurore divine a lui au loin; aujourd'hui encore la généreuse a lui au loin, et elle luira au loin le long des jours à venir. Sans vieillir, sans mourir, elle procède selon ses lois propres. 
01.113.14 	Avec ses parures elle a brillé dans les portiques du ciel; elle a écarté en luisant le noir vêtement, la déesse. Réveillant (les êtres), l'Aurore arrive avec ses chevaux roses, sur son char aisé à atteler. 
01.113.15 	Apportant les prospérités souhaitables, elle place le signal éclatant, elle qui se signale au loin. Dernière des (Aurores) passées, première de celles qui resplendissent en succession continue, l'Aurore a brillé. 
01.113.16 	Dressez-vous! L'esprit de vie est venu à nous, les ténèbres s'en sont allées au loin, la lumière arrive. Elle a cédé le chemin pour que le soleil avance. Nous sommes venus au point où (les hommes) prolongent leur durée de vie. 
01.113.17 	Par les rênes du discours le guide (des rites), en louant, le chantre suscite les Aurores resplendissantes. Luis donc aujourd'hui pour celui qui chante, ô généreuse! Fais rayonner sur nous une durée de vie riche d'enfants! 
01.113.18 	Ces Aurores qui luisent au loin, détentrices de vaches, de tous hommes utiles, donneuses de chevaux pour le mortel adorateur, puisse les atteindre le presseur de soma, quand surgissent leurs libéralités, comme (celles) de Vāyu! 
01.113.19 	Mère des dieux, visage d'Aditi, signal du sacrifice, resplendis toi qui est haute! Faisant renommée à notre prière, luis au loin, engendre-nous dans la race (humaine), ô toi qui possèdes toutes choses désirables! 
01.113.20 	Le mérite éclatant qu'apportent les Aurores, le beau (mérite) à qui sacrifie et prend de la peine, veuillent Varuṇa et Mitra nous l'assurer, et Aditi et le Fleuve et le Ciel et la Terre!
01.114.01	Ces pensées-poétiques, nous les présentons à Rudra, (dieu) fort, muni du chignon, commandant aux hommes-d'élite,/ en sorte qu'il y ait bien-être pour le bipède (et) le quadrupède (et) qu'en cette agglomération tout (soit) prospère, exempt de maladie. 
01.114.02	Aie pitié de nous, ô Rudra, et fais nous réconfort! Nous voulons te servir par l'hommage-oral, toi qui commandes aux hommes-d'élite./ Ce que pour (son) bonheur et salut Manu a-jadis acquis-en-sacrifiant, lui le père, puissions nous l'atteindre sous tes guidages, ô Rudra! 
01.114.03	Puissions nous atteindre ta faveur grâce au sacrifice aux dieux, à toi, ô Rudra, ô (dieu) généreux qui commandes aux hommes-d'élite!/ Te montrant bienveillant, achemine toi vers nos tribus! Puissions nous, ayant nos hommes à l'abri du dommage, t'offrir l'offrande! 
01.114.04	Nous (autres) appelons le redoutable Rudra qui mène-au-terme le sacrifice, le poète volant, pour qu'il (nous) assiste./ Qu'il lance loin de nous l'ire divine, c'est (sa) bienveillance que nous (autres) voulons-comme-faveur!
01.114.05	(Rudra), fauve sanglier du ciel, (dieu) muni du chignon, forme redoutable, nous l'appelons par l'hommage-oral./ Lui qui porte en sa main les remèdes dignes-d'élection, qu'il nous tende protection, couverture, refuge! 
01.114.06	Cette parole est dite pour le Père des Marut, (parole) plus suave que (toute autre déjà) suave, (parole qui est) une invigoration pour Rudra./ Et donne nous, ô Immortel, la jouissance-alimentaire propre aux mortels! Aie pitié de nous-mêmes, de (nos) enfant(s), de (nos) descendant(s)! 
01.114.07	Ne (tue) pas celui d'entre nous qui est grand, ni celui d'entre nous qui est petit, ni celui de nous qui grandit, ni celui de nous qui a grandi,/ ne tue pas notre père ni (notre) mère, ne fais pas de dommage à nos personnes (qui nous sont) chères, ô Rudra! 
01.114.08	Ne nous endommage pas dans nos enfant(s), dans (notre) descendance, ni dans notre durée-de-vie, ni dans nos vaches, ni dans nos chevaux!/ Ne tue pas nos hommes-d'élite, ô Rudra, étant courroucé! Toujours nous t'appelons en portant l'offrande. 
01.114.09	J'ai poussé vers toi les corps-de-louange comme un gardien de bétail: donne nous (ta) faveur, ô Père des Marut!/ Car heureuse est la bienveillance, la plus compatissante (de toutes): c'est donc ton aide que nous-mêmes voulons-comme-faveur.
01.114.10	Au loin (soit) ton (arme) qui tue les vaches et celle qui tue les hommes, ô (dieu) qui commandes aux hommes-d'élite! Ta faveur soit à nous!/ Aie pitié de nous et parle (en avocat) pour (nous), ô dieu, et encore: tends nous une protection doublement renforcée! 
01.114.11	Nous lui avons dit un hommage-oral, nous qui cherchons son assistance: qu'entende notre appel Rudra avec les Marut!/ Qu’ainsi Mitra, Varuṇa se montrent-magnifiques pour nous, (ainsi qu’) Aditi, le Fleuve, la Terre et aussi le Ciel!
01.115.01	Éclatant s'est levé le visage des dieux (le Soleil), œil de Mitra, de Varuṇa, d'Agni./ Il a empli le ciel et la terre, l'espace-médian. Le Soleil (est) le souffle-vital de (tout) ce qui se meut et est immobile. 
01.115.02	Le Soleil marche vers la déesse Aurore, la brillante, comme le garçon vers la jeune-femme (la pressant) par derrière,/ quand (au matin) les seigneurs voués-aux-dieux tendent les jougs (pour le sacrifice, agissant) avec bonheur en direction du (Soleil, ce dieu qui rend) heureux. 
01.115.03	Portant-bonheur, les chevaux du Soleil, les alezanes, les merveilleux coursiers-bais propres-à-soulever-l'enthousiasme,/ rendant hommage (aux dieux), ont gravi le dos du ciel: ils entourent ciel et terre en un jour. 
01.115.04	Cela (est) le caractère-divin du Soleil, cela (sa) grandeur: en (plein) milieu du faire il a reployé le (tissu) tendu./ Quand en effet il a eu attelé les alezanes hors du séjour-commun, déjà la Nuit (a) tend(u) son vêtement pour lui. 
01.115.05	Cette (double) forme, (l'une) de Mitra, (l'autre) de Varuṇa, le Soleil l'assume pour se rendre visible au giron du ciel;/ illimitée (est) l'une (de ses deux) forme(s-massives), (celle qui est) brillante [= Mitra]; l'autre [= Varuṇa], la noire, les alezanes la reploient. 
01.115.06	Aujourd'hui (même), ô dieux [pl.], au lever du soleil, faites nous passer hors du malheur, hors (des conséquences) de la faute!/ Cela, que Varuṇa, Mitra, nous l'accordent-amplement, (ainsi qu') Aditi, l'Océan, la Terre et le Ciel!
01.121.01	Est-ce que, ainsi (qu'on le voit faire), (Indra agréera) le vase-rituel des hommes aimant les dieux, (est-ce qu') il écoutera les chants des Aṅgiras, (ce dieu) qui se hâte?/ Quand il sera arrivé chez les gens de la maison-domaniale, qu'il marche à grands (pas) vers la cérémonie, (ce dieu) adorable! 
01.121.02	Il a étayé le ciel, il a arrosé (de pluie) le fondement (terrestre); habile seigneur, (il a déversé) la richesse (faite) de vache(s) pour le prix-de-victoire./ Le buffle a suivi des yeux la femelle née spontanément; l'épouse du cheval, il con(stata qu'elle devenait) mère de la vache. [la trans(forma) en mère de la vache.] 
01.121.03	(Le dieu) suivit l'antique appel des tribus aṅgirasiennes (pour obtenir des vaches) rouges, lui le roi, le (dieu) fort, au long des jours./ (Tvaṣṭr̥) façonna un foudre (qui lui fut) conféré; (Indra) étaya le ciel pour (le bien des) bipède(s), (des) humain(s), (des) quadrupède(s). 
01.121.04	Dans l'ivresse de ce (soma), tu rendis au monde-de-l'Ordre le front bruyant des vaches-aurorales, (qui avaient été) enfermé(es) (par Vala)./ Quand le (dieu) aux trois pointes (leur) eut fait-rebrousser-chemin dans leur course en avant, tu ouvris les portes du Mal humain. 
01.121.05	C'est pour toi que les deux Parents (Ciel et Terre) amenèrent le lait, (ce) présent (fait) de bonne semence, (parents) actifs, impétueux,/ (breuvage) pur qu'ils offrirent-en-sacrifice (comme) ton bien-héréditaire, le lait de la vache éternellement [miraculeusement (?)] traite. 
01.121.06	Dès lors (le soma) a pris naissance au loin, (ce dieu) victorieux; qu'il enivre! Il a lui au loin comme le soleil (émanant) de cette aurore-ci,/ le jus (sômique) grâce aux (officiants) dont les oblations (sont faites de leur) sueur, grâce auxquelles (l'officiant), en versant avec la cuiller-rituelle, est parvenu aux vieilles institutions (rituelles). 
01.121.07	Quand la position du bois (sacrificiel), (formant) un bon combustible, sera en œuvre, dans la cérémonie le soleil en(tourera) les prisons de la vache,/ et quand tu brilleras le long des jours décisifs en faveur du fort (Indra) chercheur de bétail de qui la tribu (va) en chariot. 
01.121.08	Les couples-d'alezans (formant) huit (têtes), tu les amenas du grand ciel ici, gagnant au combat la source (sômique) qui triomphe dans les actes-d'éclat;/ quand (les dieux) pour t'invigorer trayirent le (soma) enivrant avec les pierres-presseuses, (soma rendu) violent (par le lait) des vaches, (soma) dont l'amitié est recherchée. 
01.121.09	C'est toi qui fis rebrousser-chemin au (foudre) d'airain, fronde du ciel (à courroie de cuir) de vache, qui avait été amené par l'habile (Tvaṣṭr̥?),/ quand, ô très invoqué, gagnant (la bataille) pour Kutsa, tu eus entouré Śuṣṇa d'armes-de-mort (en nombre) infini. 
01.121.10	Quand le soleil est sur le point de tomber dans les ténèbres, ô (dieu) maître des pierres-presseuses, lance la pierre, l'arme-de-jet!/ La force-formidable qui (est celle) de Śuṣṇa, si (bien) environnée (qu'elle fût), bien nouée, tu l'as soustraite. 
01.121.11	Les deux grandes masses-cosmiques dénuées de roues, ciel et terre, te saluèrent-avec-ivresse lors de (tes) exploits, ô Indra./ C'est toi qui endormis puissamment avec le foudre Vr̥tra qui gisait dans les fleuves, le sanglier. 
01.121.12	Toi, ô Indra, (dieu) viril fait pour les hommes que tu favorises, monte les (chevaux) bien attelés de Vāta, ceux qui tirent au mieux (le char)!/ (Tvaṣṭr̥) a façonné le foudre réjouissant, briseur de résistances, décisif, que t'a donné Kāvya Uśanas. 
01.121.13	C'est toi qui as fait s'arrêter les alezanes du soleil pour les hommes. Etaśa avait (em)porté la roue; cet (Indra) est «allein für sich» (?), ô Indra./ Ayant lancé (cette roue) au loin vers l'autre rive des nonante rivières-navigables, tu fis rouler les non-sacrifiants dans le précipice. 
01.121.14	Toi, garde nous, ô Indra, de cette malchance, ô (dieu) au foudre, (garde) du mauvais pas à l'heure-critique!/ Confère nous des prix-de-victoire consistant en chars, comprenant des chevaux, pour le confort-rituel, pour le renom, pour (attester ta) générosité! 
01.121.15	Que cette faveur tienne ne tarisse pas à notre égard, ô (dieu) très grand par les prix-de-victoire! Puissent les jouissances-rituelles affluer (-comme-par-choix!)/ Laisse nous, ô Libéral, avoir part aux vaches de l'Étranger! Puissions nous être tes plus généreux compagnons d'ivresse! 
01.122.01 	O vous rapides en zèle-pieux, présentez votre breuvage, le jus (de soma, en guise de) sacrifice à Rudra le Généreux!/ Je (l’) ai loué (en cet instant même) avec les hommes-d’élite de l’Asura du ciel, (j’ai loué) les Marut comme (si je voulais) revendiquer (l’empire sur) les Deux Mondes.
01.122.02 	Je veux, pour l’appel matinal, magnifier l’Aurore et la Nuit, pareilles à deux épouses, (déesses) connues au loin:/ (l’une) pareille à une (femme) stérile, vêtue d’un manteau serti (d’étoiles), (l’autre) belle à voir avec ses ors, (c’est-à-dire) avec la beauté du soleil. 
01.122.03 	Que nous enivre (le dieu) qui circule autour (du monde), qui frappe de grand matin, (nous) enivre le Vent, (fils) des eaux, (char) pourvu d’étalons!/ Aiguisez-nous (par vos dons), ô vous Indra-Parvata! Qu’ainsi tous les dieux nous fassent largesse!
01.122.04 	Et encore: je veux appeler à moi ces deux (divinités) glorieuses, (en sorte qu’) elles invitent (à boire, qu’) elles boivent (elles-mêmes) – moi, fils d’Uśij –, afin (qu’elles signalent) le blanchissement (de la nuit)./ Mettez le Fils des eaux en tête de votre (hommage), (mettez) en tête les deux mères du fougueux Āyu!
01.122.05 	Je veux appeler à moi pour vous, moi, fils d’Uśij, le bruyant (Br̥haspati), le Los (incarné), semblable à une rumeur (de guerre), tandis que je recevrai Arjuna./ (Mettez) en tête de votre (louange) Pūṣaṇ, af‌in qu’il donne! Je voudrais attirer-par-ma-parole la qualité de vasu (qui est le propre) d’Agni.
01.122.06 	Entendez ces appels de moi, ô Varuṇa-Mitra, oui, entendez-les de toutes parts au siège (du sacrifice)!/ Nous entende celui qui (octroie) la faveur d’être entendu, qui se plaît à entendre, le Fleuve au beau terroir avec (ses) eaux!
01.122.07 	Elle est à louer, cette faveur (venant) de vous deux, ô Varuṇa, ô Mitra. Après avoir reçu (en don) des centaines de vaches chez les Pr̥kṣayāma,/ chez Pajra, chez Śrutaratha, chez Priyaratha, (les donataires) s’en sont allés aussitôt, mettant-dans-l’enclos (ces vaches, image de leur) prospérité.
01.122.08 	Il est à louer, le bienfait de ce (patron) très généreux. Puissions-nous gagner ensemble (le butin) de Nahuṣ, (devenant ainsi) riches en hommes-d’élite!/ L’homme-du-commun, (tout comme) le patron possesseur de grands prix, m’(ont donné) de la part des Pajra (des attelages) faits de chevaux, faits de chars.
01.122.09 	L’homme aux intentions nocives, ô Varuṇa-Mitra, qui presse-le-soma pour vous (, un soma aussi clair) que de l’eau, (l’homme) aux fourbes nocivités,/ il dépose de lui-même la consumption en son cœur, – alors que l’homme possédant l’Ordre a (d’emblée) atteint (son objet) avec les oblations.
01.122.10 	Celui-là est plus valeureux que le violent Nahuṣ, ayant été mû (comme) par miracle; sa gloire est chantée par les seigneurs./ Il va répandant ses dons, pressant la marche. En tous combats il est toujours un héros.
01.122.11 	Eh bien, vous deux qui venez à l’appel de Nahuṣ, (notre) patron, ô rois enivrants du principe-de-vie, entendez/ en quoi (consiste) le bienfait de Nabhojū, de Nirava, afin que (moi, le) possesseur du char, (le) célèbre avec force!
01.122.12 	En recevant Daśataya, (les donataires) ont dit: voici le patron dont nous voudrions former la cohorte (pareille à celle des Marut)!/ Que ceux chez qui se sont complus les prestiges (du pouvoir et) la qualité de vasu, que tous (ceux-là) gagnent le prix lors des mises en jeu!
01.122.13 	Nous voulons nous enivrer au breuvage de Daśataya, quand les deux fois cinq (doigts de l'officiant) vont apportant les nourritures./ Est-ce qu’Iṣṭaraśmi (et) ces possesseurs de force-triomphante (ne voudront pas) s’efforcer (de récompenser) les hommes-qualifiés (= les chantres)?
01.122.14 	(Voici que déf‌ile) la masse-mouvante (du bétail) aux oreilles (chargées) d’or, au cou (chargé) de diamants: que tous les dieux nous en fassent largesse!/ Que les Aurores, arrivant ici d’un coup pour (répondre) aux paroles de l’Étranger, trouvent plaisir aux deux groupes d’entre nous (patrons et chantres)!
01.122.15 	Les quatre poulains de Maśarśāra, les trois d’Āyavasa, roi victorieux, m’(ont été offerts en don)/ (ainsi que) votre char, ô Varuṇa-Mitra, (ce char) au long avant-corps, aux mains (faites) de rênes (/au brancard fait de rayons), (qui) a resplendi comme le soleil.
01.123.01 	Le vaste char des Honoraires rituels est attelé. Les dieux immortels l'ont monté. Du noir (domaine) a surgi, immense, la noble (dame): elle qui prend souci pour l'établissement humain. 
01.123.02 	Antérieure à toute création, elle s'est éveillée victorieuse, haute, gagnant le prix. (Située tout) en haut, elle a regardé, la jeune femme qui renaît. L'Aurore est arrivée la première à l'appel matinal. 
01.123.03 	Si aujourd'hui tu répartis parmi les mortels leur part pour les hommes qualifiés, Aurore divine, ô bien-née, le dieu Savitr̥, maître de la maison, nous proclamera de ce fait exempts de péché à la face du soleil. 
01.123.04 	De maison en maison elle va, lascive; de jour en jour, portant ses noms (distinctifs). Cherchant à gagner, la radieuse est venue sans cesse; elle a en partage chaque meilleure (part) des richesses.
01.123.05 	Sœur de Bhaga, jumelle de Varuṇa, Aurore libérale, éveille-toi la première! Que demeure en arrière l'instituteur du mal! Nous voulons le vaincre avec les Honoraires pour char! 
01.123.06 	Que les libéralités se dressent, se (dressent) les plénitudes! Les feux se sont levés, flamboyants. Les biens désirables, qui étaient cachés par les ténèbres, – les Aurores resplendissantes les mettent au grand jour. 
01.123.07 	L'une (des deux moitiés du jour) s'en va, l'autre arrive; les deux moitiés du jour aux formes adverses circulent ensemble. L'une a fait se cacher les ténèbres des deux domaines environnants. L'Aurore a brillé avec son char flamboyant. 
01.123.08 	Les mêmes aujourd'hui, les mêmes aussi demain, elles suivent la longue institution de Varuṇa. Exemptes de blâme, elles achèvent en un jour les trente (durées d') attelage; l'une après l'autre (elles réalisent) le dessein (divin). 
01.123.09 	Elle qui connaît le nom du premier jour, la blanche, la blanchissante, est née du noir (domaine). La jeune femme n'enfreint pas l'institution de l'Ordre, quand elle va au rendez-vous jour après jour. 
01.123.10 	Comme une fille qui s'enorgueillit de son corps, tu vas, déesse, vers le dieu qui cherche à t'obtenir. Jeune femme pleine de sourires, tu mets à découvert (pour lui) tes seins quand tu resplendis à l'orient. 
01.123.11 	Belle d'apparence, comme une jeune femme ornée par sa mère, tu mets ton corps à découvert pour qu'on le voie. Aurore bienheureuse, luis au loin, plus au loin! Les autres Aurores n'atteindront pas ceci de toi. 
